TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-8,CEQ0178,EPL-AR2-Line1,D1012493,1.9,6171-ASM-00000546,21195-200,21195-200,M1000226,2022-10-31,F1000227 COVID Ag,D1012492,1.3.7902.16339

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
DHANN,SLIAO,2021-10-18T06:44:05.5089493+10:00,2021-10-18T06:44:19.1329415+10:00,101274250,682113409,1,True,13623,True,FA:37:C2:99:C8:55,1970,True,5,True,2,3060,2930,5758,4707,5268,3141,11067,2031,198,6959,7113,13,True,6686,True,2399,True,-50,FA:37:C2:99:C8:55,1016,True,3228,4761,5279,234,True,679,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,612
DHANN,SLIAO,2021-10-18T06:44:09.2895331+10:00,2021-10-18T06:44:23.5394929+10:00,101274251,682090747,4,True,14249,True,DF:FE:F7:59:62:A1,2095,True,8,True,2,3058,2930,5779,4755,11699,3163,11414,2048,406,8266,7585,16,True,6734,True,2339,True,-51,DF:FE:F7:59:62:A1,1310,True,3391,5017,5441,167,True,681,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,888
DHANN,SLIAO,2021-10-18T06:44:17.2780958+10:00,2021-10-18T06:44:36.2108473+10:00,101274252,682449290,3,False,18932,True,E3:31:C4:CB:AF:07,2170,True,4,True,2,3081,2975,5854,4884,9022,3141,13145,2064,351,7307,7979,13,True,6734,False,10008
DHANN,SLIAO,2021-10-18T06:44:23.4332854+10:00,2021-10-18T06:44:37.5743496+10:00,101274253,682113409,1,True,14141,True,D1:C3:5F:5C:37:18,2258,True,5,True,2,3102,2999,5918,4900,7669,3206,10818,2010,372,7627,7842,15,True,6723,True,2329,True,-50,D1:C3:5F:5C:37:18,1323,True,3116,4705,5116,187,True,681,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,613
DHANN,SLIAO,2021-10-18T06:44:20.5088492+10:00,2021-10-18T06:44:39.7018408+10:00,4294967295,682051906,2,False,19192,False,,19192
DHANN,SLIAO,2021-10-18T06:44:27.4365123+10:00,2021-10-18T06:44:41.4759865+10:00,101274254,682090747,4,True,14039,True,D9:E5:DB:63:01:E5,1447,True,566,True,2,3070,2964,5736,4819,5320,3147,13057,2037,161,7900,8552,75,True,6695,True,2424,True,-51,F7:D2:DA:C2:F4:D3,1228,True,3291,5001,5416,267,True,684,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
DHANN,SLIAO,2021-10-18T06:44:43.2314664+10:00,2021-10-18T06:44:53.2426060+10:00,4294967295,682051906,2,False,10011,False,CE:BB:BE:32:B2:39,10010
DHANN,SLIAO,2021-10-18T06:44:40.1574759+10:00,2021-10-18T06:44:53.8515502+10:00,101274255,682449290,3,True,13694,True,FC:60:55:60:44:3C,1494,True,377,True,2,3057,2933,5779,4776,4402,3232,9202,2031,292,6637,7292,76,True,6792,True,2332,True,-50,F7:AC:02:B5:71:B9,1017,True,3246,4807,5187,306,True,681,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,612
DHANN,SLIAO,2021-10-18T06:44:46.2698101+10:00,2021-10-18T06:45:00.5831586+10:00,101274256,682113409,1,True,14313,True,CE:DD:4E:B4:E7:17,460,True,129,True,2,3091,2987,5849,4862,7129,3206,9842,2037,234,8065,8155,1449,True,6799,True,2425,True,-51,E1:70:93:26:71:09,1559,True,3167,4752,5134,152,True,685,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
DHANN,SLIAO,2021-10-18T06:44:50.1631416+10:00,2021-10-18T06:45:03.9064336+10:00,101274257,682090747,4,True,13743,True,FC:7B:DC:89:B3:56,2045,True,50,True,2,3029,2871,5731,4616,5221,3141,13655,2064,234,6972,7194,16,True,6751,True,2337,True,-51,FC:7B:DC:89:B3:56,817,True,3485,4813,5211,426,True,680,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:44:57.2621525+10:00,2021-10-18T06:45:12.5272704+10:00,101274258,682051906,2,True,15265,True,C5:7C:19:01:DD:06,2079,True,4,True,2,3030,2878,5704,4648,3582,3189,11034,2090,369,6788,7417,12,True,6750,True,2312,True,-50,C5:7C:19:01:DD:06,2324,True,3373,4837,5171,207,True,681,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,888
DHANN,SLIAO,2021-10-18T06:45:00.4079118+10:00,2021-10-18T06:45:14.4017673+10:00,101274259,682449290,3,True,13993,True,C6:72:2D:53:97:D1,2169,True,4,True,2,3065,2937,5817,4766,12015,3243,10959,2123,514,7020,7371,15,True,6729,True,2419,True,-52,C6:72:2D:53:97:D1,1020,True,3301,4720,5134,327,True,684,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,618
DHANN,SLIAO,2021-10-18T06:45:03.9184011+10:00,2021-10-18T06:45:19.2061160+10:00,101274260,682113409,1,True,15287,True,DA:F6:2C:3E:3F:DA,1968,True,38,True,2,3029,2889,5704,4680,4658,3195,12813,2058,446,6753,6732,76,True,6738,True,2430,True,-50,F9:27:33:F7:87:E7,2411,True,3164,4761,5080,285,True,690,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,642
DHANN,SLIAO,2021-10-18T06:45:07.5535230+10:00,2021-10-18T06:45:21.8292376+10:00,101274261,682090747,4,True,14275,True,DA:F6:2C:3E:3F:DA,825,True,139,True,2,3079,2895,5806,4787,5010,3206,11123,2101,741,6679,7614,1092,True,6753,True,2434,True,-51,DF:39:1F:7B:CC:D5,1178,True,3333,4993,5402,518,True,685,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
DHANN,SLIAO,2021-10-18T06:45:15.3038575+10:00,2021-10-18T06:45:29.0452464+10:00,101274262,682051906,2,True,13741,True,CC:07:66:91:41:F6,1947,True,49,True,2,3055,2938,5790,4782,5642,3120,10687,1983,7,7371,6972,16,True,6772,True,2399,True,-51,CC:07:66:91:41:F6,820,True,3355,4877,5250,443,True,678,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:45:18.5602035+10:00,2021-10-18T06:45:32.2846929+10:00,101274263,682449290,3,True,13724,True,E9:69:BC:E3:4E:B4,2000,True,13,True,2,3061,2931,5806,4825,8708,3157,13755,2074,352,8377,8945,16,True,6738,True,2336,True,-53,E9:69:BC:E3:4E:B4,1084,True,3319,4756,5091,237,True,681,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:45:23.5378847+10:00,2021-10-18T06:45:37.3038847+10:00,101274264,682113409,1,True,13766,True,F0:49:D9:58:70:F9,1635,True,4,True,2,3065,2951,5763,4798,5761,3136,12025,2026,146,7110,7033,15,True,6701,True,2336,True,-50,F0:49:D9:58:70:F9,1541,True,3203,4714,5075,231,True,683,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:45:27.5551151+10:00,2021-10-18T06:45:41.7260101+10:00,101274265,682090747,4,True,14170,True,C6:04:AA:D0:FC:F3,2223,True,4,True,2,3071,2954,5720,4793,6410,3157,11723,1994,132,7883,7863,197,True,6720,True,2436,True,-54,C6:04:AA:D0:FC:F3,844,True,3391,5012,5426,410,True,687,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,642
DHANN,SLIAO,2021-10-18T06:45:35.5698751+10:00,2021-10-18T06:45:49.3108906+10:00,101274267,682449290,3,True,13741,True,E5:93:24:AD:18:DE,1989,True,54,True,2,3067,2952,5843,4798,3855,3216,7696,2101,595,6783,6519,15,True,6697,True,2341,True,-51,E5:93:24:AD:18:DE,1089,True,3223,4748,5085,235,True,697,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,614
DHANN,SLIAO,2021-10-18T06:45:32.3419518+10:00,2021-10-18T06:45:51.1325118+10:00,101274266,682051906,2,False,18790,True,E4:6F:CC:29:14:85,1691,True,290,True,2,3051,2935,5779,4825,6338,3211,11115,2123,547,6251,6660,76,True,6729,False,10000
DHANN,SLIAO,2021-10-18T06:45:40.1634173+10:00,2021-10-18T06:45:54.9019539+10:00,101274268,682113409,1,True,14738,True,C6:64:B2:D8:56:1A,2212,True,6,True,2,3073,2948,5817,4857,6772,3232,10962,2031,535,7345,7398,302,True,6755,True,2433,True,-50,C6:64:B2:D8:56:1A,1511,True,3067,4745,5172,179,True,685,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
DHANN,SLIAO,2021-10-18T06:45:44.6950720+10:00,2021-10-18T06:45:58.4057716+10:00,101274269,682090747,4,True,13710,True,FB:4F:FC:54:19:F6,2005,True,4,True,2,3071,2947,5784,4798,7027,3232,11294,2069,311,7596,7823,13,True,6707,True,2327,True,-51,FB:4F:FC:54:19:F6,1168,True,3369,5025,5481,189,True,677,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,612
DHANN,SLIAO,2021-10-18T06:45:52.1884187+10:00,2021-10-18T06:46:06.5502004+10:00,101274270,682449290,3,True,14361,True,C4:DD:23:AF:79:A6,2080,True,10,True,2,3062,2941,5763,4814,6547,3184,10790,2069,191,7468,8259,16,True,6749,True,2417,True,-52,C4:DD:23:AF:79:A6,1312,True,3339,4923,5266,424,True,701,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
